Zeit,PV(W),SOC(%),Batterie(W),Zähler(W),Last(W)
2023-01-26 05:15:00,0.0,40,94.77,-305,399.77
2023-01-26 05:20:00,0.0,40,126.36,-304,430.36
2023-01-26 05:25:00,0.0,40,94.77,-307,401.77
2023-01-26 05:30:00,0.0,40,126.36,-314,440.36
2023-01-26 05:35:00,0.0,40,126.36,-311,437.36
2023-01-26 05:40:00,0.0,40,94.77,-317,411.77
2023-01-26 05:45:00,0.0,40,94.77,-314,408.77
2023-01-26 05:50:00,0.0,40,126.36,-314,440.36
2023-01-26 05:55:00,0.0,40,126.36,-311,437.36
2023-01-26 06:00:00,0.0,40,94.77,-235,329.77
2023-01-26 06:05:00,0.0,40,126.36,-377,503.36
2023-01-26 06:10:00,0.0,40,94.77,-2233,2327.77
2023-01-26 06:15:00,0.0,40,94.77,-201,295.77
2023-01-26 06:20:00,0.0,40,94.77,-1611,1705.77
2023-01-26 06:25:00,142.88,40,126.36,169,100.24
2023-01-26 06:30:00,291.81,40,94.77,262,124.58
2023-01-26 06:35:00,398.48,40,-253.84,2,142.64
2023-01-26 06:40:00,560.97,41,-445.62,-4,119.35
2023-01-26 06:45:00,636.38,41,-573.66,-1,63.72
2023-01-26 06:50:00,691.53,42,-670.32,5,16.21
2023-01-26 06:55:00,789.2,44,-766.8,12,10.4
2023-01-26 07:00:00,880.3,45,-1055.67,-10,0.0
2023-01-26 07:05:00,1040.3,46,-1184.74,-1,0.0
2023-01-26 07:10:00,1077.89,48,-1216.76,4,0.0
2023-01-26 07:15:00,1089.02,48,-1184.37,-7,0.0
2023-01-26 07:20:00,987.48,49,-1120.0,-48,0.0
2023-01-26 07:25:00,810.04,51,-862.92,-4,0.0
2023-01-26 07:30:00,1227.38,53,-1184.37,9,34.01
2023-01-26 07:35:00,1343.68,54,-1281.2,16,46.48
2023-01-26 07:40:00,2084.95,57,-1959.93,29,96.02
2023-01-26 07:45:00,2116.23,58,-1991.44,9,115.79
2023-01-26 07:50:00,2229.05,59,-2152.71,13,63.34
2023-01-26 07:55:00,1845.57,63,-1700.77,6,138.8
2023-01-26 08:00:00,2200.39,65,-1992.68,31,176.71
2023-01-26 08:05:00,2673.9,68,-2480.17,-15,208.73
2023-01-26 08:10:00,2633.93,69,-2448.72,20,165.21
2023-01-26 08:15:00,2488.77,73,-2093.65,-11,406.12
2023-01-26 08:20:00,3002.35,76,-2487.87,-18,532.48
2023-01-26 08:25:00,2528.52,76,-1936.8,25,566.72
2023-01-26 08:30:00,2455.15,78,-1773.75,30,651.4
2023-01-26 08:35:00,2777.76,80,-1938.0,-4,843.76
2023-01-26 08:40:00,3148.05,85,-2599.2,-3,551.85
2023-01-26 08:45:00,3999.36,88,-3456.66,-16,558.7
2023-01-26 08:50:00,4066.32,89,-3555.58,31,479.74
2023-01-26 08:55:00,4023.03,94,-3259.0,274,490.03
2023-01-26 09:00:00,3881.35,97,-1587.11,1867,427.24
2023-01-26 09:05:00,3783.62,98,-1587.11,1755,441.51
2023-01-26 09:10:00,4114.35,99,-1588.09,2123,403.26
2023-01-26 09:15:00,4052.03,99,-1588.58,2160,303.45
2023-01-26 09:20:00,4211.98,99,-1589.07,2263,359.91
2023-01-26 09:25:00,3558.92,99,-1590.54,1690,278.38
2023-01-26 09:30:00,4060.26,99,-1591.03,2064,405.23
2023-01-26 09:35:00,4466.5,99,-1592.01,2527,347.49
2023-01-26 09:40:00,4012.8,99,-1592.99,2160,259.81
2023-01-26 09:45:00,4887.01,99,-1593.48,2968,325.53
2023-01-26 09:50:00,4228.68,99,-1595.44,2375,258.24
2023-01-26 09:55:00,3449.92,99,-1596.42,1489,364.5
2023-01-26 10:00:00,3187.35,99,-1598.87,1267,321.48
2023-01-26 10:05:00,2819.08,99,-1602.79,815,401.29
2023-01-26 10:10:00,3225.72,99,-1635.62,1434,156.1
2023-01-26 10:15:00,5507.94,100,96.99,5699,0.0
2023-01-26 10:20:00,4253.46,100,96.75,4358,0.0
2023-01-26 10:25:00,5545.32,100,128.64,5733,0.0
2023-01-26 10:30:00,3290.61,100,128.56,3274,145.17
2023-01-26 10:35:00,6692.56,100,128.48,6690,131.04
2023-01-26 10:40:00,7489.31,100,128.44,7391,226.75
2023-01-26 10:45:00,7392.84,100,128.4,7312,209.24
2023-01-26 10:50:00,2890.43,100,128.36,2875,143.79
2023-01-26 10:55:00,2956.2,100,128.36,3003,81.56
2023-01-26 11:00:00,3808.76,100,128.36,3840,97.12
2023-01-26 11:05:00,11877.46,100,128.32,11694,311.78
2023-01-26 11:10:00,12204.74,100,128.32,11931,402.06
2023-01-26 11:15:00,12058.86,100,128.32,11826,361.18
2023-01-26 11:20:00,10371.85,100,128.32,10249,251.17
2023-01-26 11:25:00,4987.29,100,128.32,5037,78.61
2023-01-26 11:30:00,6061.74,100,160.4,6179,43.14
2023-01-26 11:35:00,12000.03,100,128.28,11935,193.31
2023-01-26 11:40:00,10098.39,100,128.28,10029,197.67
2023-01-26 11:45:00,13147.35,100,128.28,13028,247.63
2023-01-26 11:50:00,11969.83,100,128.28,11893,205.11
2023-01-26 11:55:00,13470.86,100,128.28,13365,234.14
2023-01-26 12:00:00,14041.3,100,96.18,13915,222.48
2023-01-26 12:05:00,13184.19,100,96.18,12988,292.37
2023-01-26 12:10:00,13462.5,100,64.12,13290,236.62
2023-01-26 12:15:00,12850.33,100,96.18,12700,246.51
2023-01-26 12:20:00,11888.89,100,96.18,11838,147.07
2023-01-26 12:25:00,11423.39,100,96.18,11317,202.57
2023-01-26 12:30:00,11334.4,100,96.18,11193,237.58
2023-01-26 12:35:00,11453.88,100,96.18,11296,254.06
2023-01-26 12:40:00,11703.7,100,96.18,11507,292.88
2023-01-26 12:45:00,12324.64,100,96.18,12130,290.82
2023-01-26 12:50:00,13057.92,100,64.12,12869,253.04
2023-01-26 12:55:00,9658.3,100,64.12,9215,507.42
2023-01-26 13:00:00,13200.23,100,64.1,13274,0.0
2023-01-26 13:05:00,9480.76,100,64.1,9531,13.86
2023-01-26 13:10:00,12500.8,100,64.1,12424,140.9
2023-01-26 13:15:00,2794.81,100,64.1,2971,0.0
2023-01-26 13:20:00,12031.72,100,96.15,12057,70.87
2023-01-26 13:25:00,12097.73,100,64.1,12110,51.83
2023-01-26 13:30:00,11662.58,100,96.15,11752,6.73
2023-01-26 13:35:00,11460.76,100,64.1,11516,8.86
2023-01-26 13:40:00,8996.13,100,96.15,9072,20.28
2023-01-26 13:45:00,11592.54,100,96.15,11594,94.69
2023-01-26 13:50:00,10542.56,100,96.15,10541,97.71
2023-01-26 13:55:00,9760.85,100,96.15,9564,293.0
2023-01-26 14:00:00,9311.29,100,64.1,9326,49.39
2023-01-26 14:05:00,10432.56,100,96.15,10411,117.71
2023-01-26 14:10:00,9824.3,100,96.15,9840,80.45
2023-01-26 14:15:00,9424.24,100,64.08,9475,13.32
2023-01-26 14:20:00,9338.36,100,96.12,9380,54.48
2023-01-26 14:25:00,9859.86,100,96.12,9904,51.98
2023-01-26 14:30:00,9351.16,100,96.12,9393,54.28
2023-01-26 14:35:00,9730.6,100,96.12,9747,79.72
2023-01-26 14:40:00,9169.88,100,64.08,9281,0.0
2023-01-26 14:45:00,8879.99,100,64.08,8864,80.07
2023-01-26 14:50:00,8955.57,100,64.08,9013,6.65
2023-01-26 14:55:00,9604.96,100,96.12,9625,76.08
2023-01-26 15:00:00,9636.25,100,96.12,9604,128.37
2023-01-26 15:05:00,1361.78,100,96.12,1406,51.9
2023-01-26 15:10:00,1122.6,100,64.08,1357,0.0
2023-01-26 15:15:00,660.84,100,64.08,855,0.0
2023-01-26 15:20:00,98.28,100,64.08,332,0.0
2023-01-26 15:25:00,46.76,100,96.12,103,39.88
2023-01-26 15:30:00,0.0,100,96.12,-40,136.12
2023-01-26 15:35:00,0.0,100,128.16,-104,232.16
2023-01-26 15:40:00,0.0,100,128.16,-128,256.16
2023-01-26 15:45:00,0.0,100,96.12,-143,239.12
2023-01-26 15:50:00,0.0,100,287.82,-9,296.82
2023-01-26 15:55:00,0.0,100,350.79,-22,372.79
2023-01-26 16:00:00,0.0,99,382.2,-14,396.2
2023-01-26 16:05:00,0.0,99,318.4,-25,343.4
2023-01-26 16:10:00,0.0,99,350.35,-31,381.35
2023-01-26 16:15:00,0.0,99,382.2,14,368.2
2023-01-26 16:20:00,0.0,98,350.35,21,329.35
2023-01-26 16:25:00,0.0,98,318.5,-13,331.5
2023-01-26 16:30:00,0.0,98,350.35,11,339.35
2023-01-26 16:35:00,0.0,98,318.6,22,296.6
2023-01-26 16:40:00,0.0,98,95.76,44,51.76
2023-01-26 16:45:00,91.6,98,95.82,221,0.0
2023-01-26 16:50:00,195.52,98,-192.24,4,0.0
2023-01-26 16:55:00,98.53,98,-64.16,43,0.0
2023-01-26 17:00:00,0.0,98,96.06,132,0.0
2023-01-26 17:05:00,0.0,98,96.0,136,0.0
2023-01-26 17:10:00,0.0,98,96.0,206,0.0
2023-01-26 17:15:00,0.0,98,96.0,143,0.0
2023-01-26 17:20:00,0.0,98,96.0,83,13.0
2023-01-26 17:25:00,0.0,98,96.0,25,71.0
2023-01-26 17:30:00,0.0,98,96.0,93,3.0
2023-01-26 17:35:00,0.0,98,96.0,61,35.0
2023-01-26 17:40:00,0.0,98,96.0,92,4.0
2023-01-26 17:45:00,0.0,98,96.0,110,0.0
2023-01-26 17:50:00,0.0,98,96.0,86,10.0
2023-01-26 17:55:00,0.0,98,96.0,-95,191.0
2023-01-26 18:00:00,0.0,98,96.0,-125,221.0
2023-01-26 18:05:00,0.0,98,96.0,-132,228.0
2023-01-26 18:10:00,0.0,98,96.0,-146,242.0
2023-01-26 18:15:00,0.0,98,96.0,-149,245.0
2023-01-26 18:20:00,0.0,98,96.0,-153,249.0
2023-01-26 18:25:00,0.0,98,96.0,-150,246.0
2023-01-26 18:30:00,0.0,98,318.8,-28,346.8
2023-01-26 18:35:00,0.0,98,318.5,-19,337.5
2023-01-26 18:40:00,0.0,97,318.4,-25,343.4
2023-01-26 18:45:00,0.0,97,318.3,20,298.3
2023-01-26 18:50:00,0.0,97,350.13,13,337.13
2023-01-26 18:55:00,0.0,97,350.13,27,323.13
2023-01-26 19:00:00,0.0,96,318.4,-20,338.4
2023-01-26 19:05:00,0.0,96,318.4,-14,332.4
2023-01-26 19:10:00,0.0,96,318.4,-18,336.4
2023-01-26 19:15:00,0.0,96,318.4,24,294.4
2023-01-26 19:20:00,0.0,96,350.24,16,334.24
2023-01-26 19:25:00,0.0,95,318.4,-15,333.4
2023-01-26 19:30:00,0.0,95,318.4,16,302.4
2023-01-26 19:35:00,0.0,95,350.35,26,324.35
2023-01-26 19:40:00,0.0,95,318.4,-11,329.4
2023-01-26 19:45:00,0.0,94,350.35,9,341.35
2023-01-26 19:50:00,0.0,94,318.5,-21,339.5
2023-01-26 19:55:00,0.0,94,318.5,-14,332.5
2023-01-26 20:00:00,0.0,94,318.5,20,298.5
2023-01-26 20:05:00,0.0,93,318.5,-14,332.5
2023-01-26 20:10:00,0.0,93,318.5,-22,340.5
2023-01-26 20:15:00,0.0,93,350.35,21,329.35
2023-01-26 20:20:00,0.0,93,318.5,25,293.5
2023-01-26 20:25:00,0.0,93,254.88,17,237.88
2023-01-26 20:30:00,0.0,93,223.09,-17,240.09
2023-01-26 20:35:00,0.0,92,254.96,16,238.96
2023-01-26 20:40:00,0.0,92,254.96,11,243.96
2023-01-26 20:45:00,0.0,92,254.96,19,235.96
2023-01-26 20:50:00,0.0,92,254.96,11,243.96
2023-01-26 20:55:00,0.0,92,223.09,-11,234.09
2023-01-26 21:00:00,0.0,92,254.96,-10,264.96
2023-01-26 21:05:00,0.0,92,286.83,14,272.83
2023-01-26 21:10:00,0.0,91,254.96,15,239.96
2023-01-26 21:15:00,0.0,91,286.83,24,262.83
2023-01-26 21:20:00,0.0,91,254.88,-23,277.88
2023-01-26 21:25:00,0.0,91,286.74,13,273.74
2023-01-26 21:30:00,0.0,91,286.74,6,280.74
2023-01-26 21:35:00,0.0,91,254.88,-9,263.88
2023-01-26 21:40:00,0.0,91,254.88,-13,267.88
2023-01-26 21:45:00,0.0,91,286.74,12,274.74
2023-01-26 21:50:00,0.0,91,318.6,27,291.6
2023-01-26 21:55:00,0.0,91,254.88,-15,269.88
2023-01-26 22:00:00,0.0,91,286.74,11,275.74
2023-01-26 22:05:00,0.0,91,286.74,13,273.74
2023-01-26 22:10:00,0.0,90,254.88,-10,264.88
2023-01-26 22:15:00,0.0,90,350.13,14,336.13
2023-01-26 22:20:00,0.0,89,350.13,-19,369.13
2023-01-26 22:25:00,0.0,89,350.02,20,330.02
2023-01-26 22:30:00,0.0,89,286.29,-47,333.29
2023-01-26 22:35:00,0.0,89,318.1,-35,353.1
2023-01-26 22:40:00,0.0,89,318.1,-19,337.1
2023-01-26 22:45:00,0.0,89,350.02,18,332.02
2023-01-26 22:50:00,0.0,88,318.1,-19,337.1
2023-01-26 22:55:00,0.0,88,349.91,19,330.91
2023-01-26 23:00:00,0.0,88,318.1,-36,354.1
2023-01-26 23:05:00,0.0,87,318.1,-19,337.1
2023-01-26 23:10:00,0.0,87,318.1,-21,339.1
2023-01-26 23:15:00,0.0,87,318.1,-28,346.1
2023-01-26 23:20:00,0.0,87,318.1,-23,341.1
2023-01-26 23:25:00,0.0,87,349.91,16,333.91
2023-01-26 23:30:00,0.0,87,349.91,-7,356.91
2023-01-26 23:35:00,0.0,86,349.91,-5,354.91
2023-01-26 23:40:00,0.0,86,349.91,10,339.91
2023-01-26 23:45:00,0.0,86,349.91,-15,364.91
2023-01-26 23:50:00,0.0,86,318.1,-17,335.1
2023-01-26 23:55:00,0.0,85,318.1,17,301.1
2023-01-26 00:00:00,0.0,41,532.44,16,516.44
2023-01-26 00:05:00,0.0,40,94.35,-449,543.35
2023-01-26 00:10:00,0.0,40,62.94,-442,504.94
2023-01-26 00:15:00,0.0,40,94.5,-439,533.5
2023-01-26 00:20:00,0.0,40,63.02,-474,537.02
2023-01-26 00:25:00,0.0,40,63.04,-404,467.04
2023-01-26 00:30:00,0.0,40,63.08,-395,458.08
2023-01-26 00:35:00,0.0,40,94.62,-398,492.62
2023-01-26 00:40:00,0.0,40,63.1,-378,441.1
2023-01-26 00:45:00,0.0,40,63.1,-2336,2399.1
2023-01-26 00:50:00,0.0,40,63.1,-2355,2418.1
2023-01-26 00:55:00,0.0,40,63.12,-2291,2354.12
2023-01-26 01:00:00,0.0,40,63.12,-317,380.12
2023-01-26 01:05:00,0.0,40,63.12,-290,353.12
2023-01-26 01:10:00,0.0,40,63.12,-352,415.12
2023-01-26 01:15:00,0.0,40,63.14,-339,402.14
2023-01-26 01:20:00,0.0,40,63.14,-341,404.14
2023-01-26 01:25:00,0.0,40,94.71,-331,425.71
2023-01-26 01:30:00,0.0,40,63.14,-326,389.14
2023-01-26 01:35:00,0.0,40,63.14,-332,395.14
2023-01-26 01:40:00,0.0,40,63.14,-330,393.14
2023-01-26 01:45:00,0.0,40,94.71,-322,416.71
2023-01-26 01:50:00,0.0,40,94.71,-316,410.71
2023-01-26 01:55:00,0.0,40,94.74,-315,409.74
2023-01-26 02:00:00,0.0,40,94.74,-314,408.74
2023-01-26 02:05:00,0.0,40,63.16,-317,380.16
2023-01-26 02:10:00,0.0,40,94.74,-313,407.74
2023-01-26 02:15:00,0.0,40,94.74,-240,334.74
2023-01-26 02:20:00,0.0,40,94.74,-238,332.74
2023-01-26 02:25:00,0.0,40,94.74,-237,331.74
2023-01-26 02:30:00,0.0,40,94.74,-236,330.74
2023-01-26 02:35:00,0.0,40,63.16,-239,302.16
2023-01-26 02:40:00,0.0,40,94.74,-232,326.74
2023-01-26 02:45:00,0.0,40,94.74,-242,336.74
2023-01-26 02:50:00,0.0,40,94.74,-235,329.74
2023-01-26 02:55:00,0.0,40,94.74,-240,334.74
2023-01-26 03:00:00,0.0,40,94.74,-238,332.74
2023-01-26 03:05:00,0.0,40,94.74,-238,332.74
2023-01-26 03:10:00,0.0,40,94.74,-237,331.74
2023-01-26 03:15:00,0.0,40,126.32,-237,363.32
2023-01-26 03:20:00,0.0,40,63.16,-235,298.16
2023-01-26 03:25:00,0.0,40,126.32,-235,361.32
2023-01-26 03:30:00,0.0,40,94.74,-237,331.74
2023-01-26 03:35:00,0.0,40,94.74,-236,330.74
2023-01-26 03:40:00,0.0,40,94.74,-231,325.74
2023-01-26 03:45:00,0.0,40,126.32,-236,362.32
2023-01-26 03:50:00,0.0,40,94.74,-231,325.74
2023-01-26 03:55:00,0.0,40,94.74,-236,330.74
2023-01-26 04:00:00,0.0,40,94.74,-345,439.74
2023-01-26 04:05:00,0.0,40,94.74,-340,434.74
2023-01-26 04:10:00,0.0,40,94.77,-328,422.77
2023-01-26 04:15:00,0.0,40,94.77,-322,416.77
2023-01-26 04:20:00,0.0,40,94.77,-330,424.77
2023-01-26 04:25:00,0.0,40,126.36,-312,438.36
2023-01-26 04:30:00,0.0,40,94.77,-324,418.77
2023-01-26 04:35:00,0.0,40,126.36,-310,436.36
2023-01-26 04:40:00,0.0,40,94.77,-305,399.77
2023-01-26 04:45:00,0.0,40,126.36,-312,438.36
2023-01-26 04:50:00,0.0,40,94.77,-310,404.77
2023-01-26 04:55:00,0.0,40,126.36,-315,441.36
2023-01-26 05:00:00,0.0,40,126.36,-309,435.36
2023-01-26 05:05:00,0.0,40,126.36,-308,434.36
2023-01-26 05:10:00,0.0,40,126.36,-304,430.36
2023-01-26 05:15:00,0.0,40,94.77,-305,399.77
2023-01-26 05:20:00,0.0,40,126.36,-304,430.36
2023-01-26 05:25:00,0.0,40,94.77,-307,401.77
2023-01-26 05:30:00,0.0,40,126.36,-314,440.36
2023-01-26 05:35:00,0.0,40,126.36,-311,437.36
2023-01-26 05:40:00,0.0,40,94.77,-317,411.77
2023-01-26 05:45:00,0.0,40,94.77,-314,408.77
2023-01-26 05:50:00,0.0,40,126.36,-314,440.36
2023-01-26 05:55:00,0.0,40,126.36,-311,437.36
2023-01-26 06:00:00,0.0,40,94.77,-235,329.77
2023-01-26 06:05:00,0.0,40,126.36,-377,503.36
2023-01-26 06:10:00,0.0,40,94.77,-2233,2327.77
2023-01-26 06:15:00,0.0,40,94.77,-201,295.77
2023-01-26 06:20:00,0.0,40,94.77,-1611,1705.77
2023-01-26 06:25:00,142.88,40,126.36,169,100.24
2023-01-26 06:30:00,291.81,40,94.77,262,124.58
2023-01-26 06:35:00,398.48,40,-253.84,2,142.64
2023-01-26 06:40:00,560.97,41,-445.62,-4,119.35
2023-01-26 06:45:00,636.38,41,-573.66,-1,63.72
2023-01-26 06:50:00,691.53,42,-670.32,5,16.21
2023-01-26 06:55:00,789.2,44,-766.8,12,10.4
2023-01-26 07:00:00,880.3,45,-1055.67,-10,0.0
2023-01-26 07:05:00,1040.3,46,-1184.74,-1,0.0
2023-01-26 07:10:00,1077.89,48,-1216.76,4,0.0
2023-01-26 07:15:00,1089.02,48,-1184.37,-7,0.0
2023-01-26 07:20:00,987.48,49,-1120.0,-48,0.0
2023-01-26 07:25:00,810.04,51,-862.92,-4,0.0
2023-01-26 07:30:00,1227.38,53,-1184.37,9,34.01
2023-01-26 07:35:00,1343.68,54,-1281.2,16,46.48
2023-01-26 07:40:00,2084.95,57,-1959.93,29,96.02
2023-01-26 07:45:00,2116.23,58,-1991.44,9,115.79
2023-01-26 07:50:00,2229.05,59,-2152.71,13,63.34
2023-01-26 07:55:00,1845.57,63,-1700.77,6,138.8
2023-01-26 08:00:00,2200.39,65,-1992.68,31,176.71
2023-01-26 08:05:00,2673.9,68,-2480.17,-15,208.73
2023-01-26 08:10:00,2633.93,69,-2448.72,20,165.21
2023-01-26 08:15:00,2488.77,73,-2093.65,-11,406.12
2023-01-26 08:20:00,3002.35,76,-2487.87,-18,532.48
2023-01-26 08:25:00,2528.52,76,-1936.8,25,566.72
2023-01-26 08:30:00,2455.15,78,-1773.75,30,651.4
2023-01-26 08:35:00,2777.76,80,-1938.0,-4,843.76
2023-01-26 08:40:00,3148.05,85,-2599.2,-3,551.85
2023-01-26 08:45:00,3999.36,88,-3456.66,-16,558.7
2023-01-26 08:50:00,4066.32,89,-3555.58,31,479.74
2023-01-26 08:55:00,4023.03,94,-3259.0,274,490.03
2023-01-26 09:00:00,3881.35,97,-1587.11,1867,427.24
2023-01-26 09:05:00,3783.62,98,-1587.11,1755,441.51
2023-01-26 09:10:00,4114.35,99,-1588.09,2123,403.26
2023-01-26 09:15:00,4052.03,99,-1588.58,2160,303.45
2023-01-26 09:20:00,4211.98,99,-1589.07,2263,359.91
2023-01-26 09:25:00,3558.92,99,-1590.54,1690,278.38
2023-01-26 09:30:00,4060.26,99,-1591.03,2064,405.23
2023-01-26 09:35:00,4466.5,99,-1592.01,2527,347.49
2023-01-26 09:40:00,4012.8,99,-1592.99,2160,259.81
2023-01-26 09:45:00,4887.01,99,-1593.48,2968,325.53
2023-01-26 09:50:00,4228.68,99,-1595.44,2375,258.24
2023-01-26 09:55:00,3449.92,99,-1596.42,1489,364.5
2023-01-26 10:00:00,3187.35,99,-1598.87,1267,321.48
2023-01-26 10:05:00,2819.08,99,-1602.79,815,401.29
2023-01-26 10:10:00,3225.72,99,-1635.62,1434,156.1
2023-01-26 10:15:00,5507.94,100,96.99,5699,0.0
2023-01-26 10:20:00,4253.46,100,96.75,4358,0.0
2023-01-26 10:25:00,5545.32,100,128.64,5733,0.0
2023-01-26 10:30:00,3290.61,100,128.56,3274,145.17
2023-01-26 10:35:00,6692.56,100,128.48,6690,131.04
2023-01-26 10:40:00,7489.31,100,128.44,7391,226.75
2023-01-26 10:45:00,7392.84,100,128.4,7312,209.24
2023-01-26 10:50:00,2890.43,100,128.36,2875,143.79
2023-01-26 10:55:00,2956.2,100,128.36,3003,81.56
2023-01-26 11:00:00,3808.76,100,128.36,3840,97.12
2023-01-26 11:05:00,11877.46,100,128.32,11694,311.78
2023-01-26 11:10:00,12204.74,100,128.32,11931,402.06
2023-01-26 11:15:00,12058.86,100,128.32,11826,361.18
2023-01-26 11:20:00,10371.85,100,128.32,10249,251.17
2023-01-26 11:25:00,4987.29,100,128.32,5037,78.61
2023-01-26 11:30:00,6061.74,100,160.4,6179,43.14
2023-01-26 11:35:00,12000.03,100,128.28,11935,193.31
2023-01-26 11:40:00,10098.39,100,128.28,10029,197.67
2023-01-26 11:45:00,13147.35,100,128.28,13028,247.63
2023-01-26 11:50:00,11969.83,100,128.28,11893,205.11
2023-01-26 11:55:00,13470.86,100,128.28,13365,234.14
2023-01-26 12:00:00,14041.3,100,96.18,13915,222.48
2023-01-26 12:05:00,13184.19,100,96.18,12988,292.37
2023-01-26 12:10:00,13462.5,100,64.12,13290,236.62
2023-01-26 12:15:00,12850.33,100,96.18,12700,246.51
2023-01-26 12:20:00,11888.89,100,96.18,11838,147.07
2023-01-26 12:25:00,11423.39,100,96.18,11317,202.57
2023-01-26 12:30:00,11334.4,100,96.18,11193,237.58
2023-01-26 12:35:00,11453.88,100,96.18,11296,254.06
2023-01-26 12:40:00,11703.7,100,96.18,11507,292.88
2023-01-26 12:45:00,12324.64,100,96.18,12130,290.82
2023-01-26 12:50:00,13057.92,100,64.12,12869,253.04
2023-01-26 12:55:00,9658.3,100,64.12,9215,507.42
2023-01-26 13:00:00,13200.23,100,64.1,13274,0.0
2023-01-26 13:05:00,9480.76,100,64.1,9531,13.86
2023-01-26 13:10:00,12500.8,100,64.1,12424,140.9
2023-01-26 13:15:00,2794.81,100,64.1,2971,0.0
2023-01-26 13:20:00,12031.72,100,96.15,12057,70.87
2023-01-26 13:25:00,12097.73,100,64.1,12110,51.83
2023-01-26 13:30:00,11662.58,100,96.15,11752,6.73
2023-01-26 13:35:00,11460.76,100,64.1,11516,8.86
2023-01-26 13:40:00,8996.13,100,96.15,9072,20.28
2023-01-26 13:45:00,11592.54,100,96.15,11594,94.69
2023-01-26 13:50:00,10542.56,100,96.15,10541,97.71
2023-01-26 13:55:00,9760.85,100,96.15,9564,293.0
2023-01-26 14:00:00,9311.29,100,64.1,9326,49.39
2023-01-26 14:05:00,10432.56,100,96.15,10411,117.71
2023-01-26 14:10:00,9824.3,100,96.15,9840,80.45
2023-01-26 14:15:00,9424.24,100,64.08,9475,13.32
2023-01-26 14:20:00,9338.36,100,96.12,9380,54.48
2023-01-26 14:25:00,9859.86,100,96.12,9904,51.98
2023-01-26 14:30:00,9351.16,100,96.12,9393,54.28
2023-01-26 14:35:00,9730.6,100,96.12,9747,79.72
2023-01-26 14:40:00,9169.88,100,64.08,9281,0.0
2023-01-26 14:45:00,8879.99,100,64.08,8864,80.07
2023-01-26 14:50:00,8955.57,100,64.08,9013,6.65
2023-01-26 14:55:00,9604.96,100,96.12,9625,76.08
2023-01-26 15:00:00,9636.25,100,96.12,9604,128.37
2023-01-26 15:05:00,1361.78,100,96.12,1406,51.9
2023-01-26 15:10:00,1122.6,100,64.08,1357,0.0
2023-01-26 15:15:00,660.84,100,64.08,855,0.0
2023-01-26 15:20:00,98.28,100,64.08,332,0.0
2023-01-26 15:25:00,46.76,100,96.12,103,39.88
2023-01-26 15:30:00,0.0,100,96.12,-40,136.12
2023-01-26 15:35:00,0.0,100,128.16,-104,232.16
2023-01-26 15:40:00,0.0,100,128.16,-128,256.16
2023-01-26 15:45:00,0.0,100,96.12,-143,239.12
2023-01-26 15:50:00,0.0,100,287.82,-9,296.82
2023-01-26 15:55:00,0.0,100,350.79,-22,372.79
2023-01-26 16:00:00,0.0,99,382.2,-14,396.2
2023-01-26 16:05:00,0.0,99,318.4,-25,343.4
2023-01-26 16:10:00,0.0,99,350.35,-31,381.35
2023-01-26 16:15:00,0.0,99,382.2,14,368.2
2023-01-26 16:20:00,0.0,98,350.35,21,329.35
2023-01-26 16:25:00,0.0,98,318.5,-13,331.5
2023-01-26 16:30:00,0.0,98,350.35,11,339.35
2023-01-26 16:35:00,0.0,98,318.6,22,296.6
2023-01-26 16:40:00,0.0,98,95.76,44,51.76
2023-01-26 16:45:00,91.6,98,95.82,221,0.0
2023-01-26 16:50:00,195.52,98,-192.24,4,0.0
2023-01-26 16:55:00,98.53,98,-64.16,43,0.0
2023-01-26 17:00:00,0.0,98,96.06,132,0.0
2023-01-26 17:05:00,0.0,98,96.0,136,0.0
2023-01-26 17:10:00,0.0,98,96.0,206,0.0
2023-01-26 17:15:00,0.0,98,96.0,143,0.0
2023-01-26 17:20:00,0.0,98,96.0,83,13.0
2023-01-26 17:25:00,0.0,98,96.0,25,71.0
2023-01-26 17:30:00,0.0,98,96.0,93,3.0
2023-01-26 17:35:00,0.0,98,96.0,61,35.0
2023-01-26 17:40:00,0.0,98,96.0,92,4.0
2023-01-26 17:45:00,0.0,98,96.0,110,0.0
2023-01-26 17:50:00,0.0,98,96.0,86,10.0
2023-01-26 17:55:00,0.0,98,96.0,-95,191.0
2023-01-26 18:00:00,0.0,98,96.0,-125,221.0
2023-01-26 18:05:00,0.0,98,96.0,-132,228.0
2023-01-26 18:10:00,0.0,98,96.0,-146,242.0
2023-01-26 18:15:00,0.0,98,96.0,-149,245.0
2023-01-26 18:20:00,0.0,98,96.0,-153,249.0
2023-01-26 18:25:00,0.0,98,96.0,-150,246.0
2023-01-26 18:30:00,0.0,98,318.8,-28,346.8
2023-01-26 18:35:00,0.0,98,318.5,-19,337.5
2023-01-26 18:40:00,0.0,97,318.4,-25,343.4
2023-01-26 18:45:00,0.0,97,318.3,20,298.3
2023-01-26 18:50:00,0.0,97,350.13,13,337.13
2023-01-26 18:55:00,0.0,97,350.13,27,323.13
2023-01-26 19:00:00,0.0,96,318.4,-20,338.4
2023-01-26 19:05:00,0.0,96,318.4,-14,332.4
2023-01-26 19:10:00,0.0,96,318.4,-18,336.4
